Time,Rla,Rlo,RCPI,DistanceDelta(m),TimeDelta(s),Speed(km/h)
11:24:55,37.4040041,127.1046397,100,0.0,1.0,0.0
11:24:56,37.4040041,127.1046397,98,0.0,1.0,0.0
11:24:57,37.4040041,127.1046397,96,0.0,1.0,0.0
11:24:58,37.4040041,127.1046397,100,0.0,1.0,0.0
11:24:59,37.4040041,127.1046397,100,0.0,1.0,0.0
11:25:00,37.4040041,127.1046397,100,0.0,1.0,0.0
11:25:01,37.4040041,127.1046397,102,0.0,1.0,0.0
11:25:02,37.4040041,127.1046397,102,0.0,1.0,0.0
11:25:03,37.4040041,127.1046397,102,0.0,1.0,0.0
11:25:04,37.4040041,127.1046397,102,0.0,1.0,0.0
11:25:05,37.4040041,127.1046397,102,0.0,1.0,0.0
11:25:06,37.4040041,127.1046397,100,0.0,1.0,0.0
11:25:07,37.4040041,127.1046397,96,0.0,1.0,0.0
11:25:08,37.4040041,127.1046397,114,0.0,1.0,0.0
11:25:09,37.4040041,127.1046397,102,0.0,1.0,0.0
11:25:10,37.4040041,127.1046397,104,0.0,1.0,0.0
11:25:11,37.4040041,127.1046397,102,0.0,1.0,0.0
11:25:12,37.4040041,127.1046397,94,0.0,1.0,0.0
11:25:13,37.4040041,127.1046397,102,0.0,1.0,0.0
11:25:14,37.4040041,127.1046397,114,0.0,1.0,0.0
11:25:15,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:16,37.4040041,127.1046397,100,0.0,1.0,0.0
11:25:17,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:18,37.4040041,127.1046397,116,0.0,1.0,0.0
11:25:19,37.4040041,127.1046397,100,0.0,1.0,0.0
11:25:20,37.4040041,127.1046397,100,0.0,1.0,0.0
11:25:21,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:22,37.4040041,127.1046397,100,0.0,1.0,0.0
11:25:23,37.4040041,127.1046397,112,0.0,1.0,0.0
11:25:24,37.4040041,127.1046397,88,0.0,1.0,0.0
11:25:25,37.4040041,127.1046397,100,0.0,1.0,0.0
11:25:26,37.4040041,127.1046397,100,0.0,1.0,0.0
11:25:27,37.4040041,127.1046397,108,0.0,1.0,0.0
11:25:28,37.4040041,127.1046397,102,0.0,1.0,0.0
11:25:29,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:30,37.4040041,127.1046397,100,0.0,1.0,0.0
11:25:31,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:32,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:33,37.4040041,127.1046397,96,0.0,1.0,0.0
11:25:34,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:35,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:36,37.4040041,127.1046397,96,0.0,1.0,0.0
11:25:37,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:38,37.4040041,127.1046397,96,0.0,1.0,0.0
11:25:39,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:40,37.4040041,127.1046397,116,0.0,1.0,0.0
11:25:41,37.4040041,127.1046397,96,0.0,1.0,0.0
11:25:42,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:43,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:44,37.4040041,127.1046397,112,0.0,1.0,0.0
11:25:45,37.4040041,127.1046397,96,0.0,1.0,0.0
11:25:46,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:47,37.4040041,127.1046397,114,0.0,1.0,0.0
11:25:48,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:49,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:50,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:51,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:52,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:53,37.4040041,127.1046397,96,0.0,1.0,0.0
11:25:54,37.4040041,127.1046397,114,0.0,1.0,0.0
11:25:55,37.4040041,127.1046397,96,0.0,1.0,0.0
11:25:56,37.4040041,127.1046397,96,0.0,1.0,0.0
11:25:57,37.4040041,127.1046397,96,0.0,1.0,0.0
11:25:58,37.4040041,127.1046397,98,0.0,1.0,0.0
11:25:59,37.4040041,127.1046397,100,0.0,1.0,0.0
11:26:00,37.4040041,127.1046397,98,0.0,1.0,0.0
11:26:01,37.4040041,127.1046397,98,0.0,1.0,0.0
11:26:02,37.4040041,127.1046397,98,0.0,1.0,0.0
11:26:03,37.4040041,127.1046397,98,0.0,1.0,0.0
11:26:04,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:05,37.4040041,127.1046397,98,0.0,1.0,0.0
11:26:06,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:07,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:08,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:09,37.4040041,127.1046397,94,0.0,1.0,0.0
11:26:10,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:11,37.4040041,127.1046397,94,0.0,1.0,0.0
11:26:12,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:13,37.4040041,127.1046397,112,0.0,1.0,0.0
11:26:14,37.4040041,127.1046397,110,0.0,1.0,0.0
11:26:15,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:16,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:17,37.4040041,127.1046397,94,0.0,1.0,0.0
11:26:18,37.4040041,127.1046397,94,0.0,1.0,0.0
11:26:19,37.4040041,127.1046397,94,0.0,1.0,0.0
11:26:20,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:21,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:22,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:23,37.4040041,127.1046397,98,0.0,1.0,0.0
11:26:24,37.4040041,127.1046397,98,0.0,1.0,0.0
11:26:25,37.4040041,127.1046397,98,0.0,1.0,0.0
11:26:26,37.4040041,127.1046397,98,0.0,1.0,0.0
11:26:27,37.4040041,127.1046397,114,0.0,1.0,0.0
11:26:28,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:29,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:30,37.4040041,127.1046397,98,0.0,1.0,0.0
11:26:31,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:32,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:33,37.4040041,127.1046397,94,0.0,1.0,0.0
11:26:34,37.4040041,127.1046397,100,0.0,1.0,0.0
11:26:35,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:36,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:37,37.4040041,127.1046397,100,0.0,1.0,0.0
11:26:38,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:39,37.4040041,127.1046397,98,0.0,1.0,0.0
11:26:40,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:41,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:42,37.4040041,127.1046397,98,0.0,1.0,0.0
11:26:43,37.4040041,127.1046397,98,0.0,1.0,0.0
11:26:44,37.4040041,127.1046397,96,0.0,1.0,0.0
11:26:45,37.4040041,127.1046397,98,0.0,1.0,0.0
11:26:46,37.4040041,127.1046397,100,0.0,1.0,0.0
11:26:47,37.4040041,127.1046397,112,0.0,1.0,0.0
11:26:48,37.4040041,127.1046397,100,0.0,1.0,0.0
11:26:49,37.4040041,127.1046397,100,0.0,1.0,0.0
11:26:50,37.4040041,127.1046397,114,0.0,1.0,0.0
11:26:51,37.4040041,127.1046397,98,0.0,1.0,0.0
11:26:52,37.4040041,127.1046397,102,0.0,1.0,0.0
11:26:53,37.4040041,127.1046397,100,0.0,1.0,0.0
11:26:54,37.4040041,127.1046397,100,0.0,1.0,0.0
11:26:55,37.4040041,127.1046397,100,0.0,1.0,0.0
11:26:56,37.4040041,127.1046397,100,0.0,1.0,0.0
11:26:57,37.4040041,127.1046397,100,0.0,1.0,0.0
11:26:58,37.4040041,127.1046397,102,0.0,1.0,0.0
11:26:59,37.4040041,127.1046397,102,0.0,1.0,0.0
11:27:00,37.4040041,127.1046397,114,0.0,1.0,0.0
11:27:01,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:02,37.4040041,127.1046397,112,0.0,1.0,0.0
11:27:03,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:04,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:05,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:06,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:07,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:08,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:09,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:10,37.4040041,127.1046397,102,0.0,1.0,0.0
11:27:11,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:12,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:13,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:14,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:15,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:16,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:17,37.4040041,127.1046397,98,0.0,1.0,0.0
11:27:18,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:19,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:20,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:21,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:22,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:23,37.4040041,127.1046397,98,0.0,1.0,0.0
11:27:24,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:25,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:26,37.4040041,127.1046397,102,0.0,1.0,0.0
11:27:27,37.4040041,127.1046397,112,0.0,1.0,0.0
11:27:28,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:29,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:30,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:31,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:32,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:33,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:34,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:35,37.4040041,127.1046397,98,0.0,1.0,0.0
11:27:36,37.4040041,127.1046397,98,0.0,1.0,0.0
11:27:37,37.4040041,127.1046397,98,0.0,1.0,0.0
11:27:38,37.4040041,127.1046397,102,0.0,1.0,0.0
11:27:39,37.4040041,127.1046397,98,0.0,1.0,0.0
11:27:40,37.4040041,127.1046397,98,0.0,1.0,0.0
11:27:41,37.4040041,127.1046397,110,0.0,1.0,0.0
11:27:42,37.4040041,127.1046397,98,0.0,1.0,0.0
11:27:43,37.4040041,127.1046397,96,0.0,1.0,0.0
11:27:44,37.4040041,127.1046397,94,0.0,1.0,0.0
11:27:45,37.4040041,127.1046397,96,0.0,1.0,0.0
11:27:46,37.4040041,127.1046397,96,0.0,1.0,0.0
11:27:47,37.4040041,127.1046397,98,0.0,1.0,0.0
11:27:48,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:49,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:50,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:51,37.4040041,127.1046397,112,0.0,1.0,0.0
11:27:52,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:53,37.4040041,127.1046397,96,0.0,1.0,0.0
11:27:54,37.4040041,127.1046397,94,0.0,1.0,0.0
11:27:55,37.4040041,127.1046397,102,0.0,1.0,0.0
11:27:56,37.4040041,127.1046397,100,0.0,1.0,0.0
11:27:57,37.4040041,127.1046397,104,0.0,1.0,0.0
11:27:58,37.4040041,127.1046397,116,0.0,1.0,0.0
11:27:59,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:00,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:01,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:02,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:03,37.4040041,127.1046397,94,0.0,1.0,0.0
11:28:04,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:05,37.4040041,127.1046397,98,0.0,1.0,0.0
11:28:06,37.4040041,127.1046397,96,0.0,1.0,0.0
11:28:07,37.4040041,127.1046397,96,0.0,1.0,0.0
11:28:08,37.4040041,127.1046397,102,0.0,1.0,0.0
11:28:09,37.4040041,127.1046397,112,0.0,1.0,0.0
11:28:10,37.4040041,127.1046397,116,0.0,1.0,0.0
11:28:11,37.4040041,127.1046397,98,0.0,1.0,0.0
11:28:12,37.4040041,127.1046397,102,0.0,1.0,0.0
11:28:13,37.4040041,127.1046397,112,0.0,1.0,0.0
11:28:14,37.4040041,127.1046397,98,0.0,1.0,0.0
11:28:15,37.4040041,127.1046397,102,0.0,1.0,0.0
11:28:16,37.4040041,127.1046397,114,0.0,1.0,0.0
11:28:17,37.4040041,127.1046397,114,0.0,1.0,0.0
11:28:18,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:19,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:20,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:21,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:22,37.4040041,127.1046397,112,0.0,1.0,0.0
11:28:23,37.4040041,127.1046397,112,0.0,1.0,0.0
11:28:24,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:25,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:26,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:27,37.4040041,127.1046397,98,0.0,1.0,0.0
11:28:28,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:29,37.4040041,127.1046397,98,0.0,1.0,0.0
11:28:30,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:31,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:32,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:33,37.4040041,127.1046397,102,0.0,1.0,0.0
11:28:34,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:35,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:36,37.4040041,127.1046397,98,0.0,1.0,0.0
11:28:37,37.4040041,127.1046397,102,0.0,1.0,0.0
11:28:38,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:39,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:40,37.4040041,127.1046397,102,0.0,1.0,0.0
11:28:41,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:42,37.4040041,127.1046397,98,0.0,1.0,0.0
11:28:43,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:44,37.4040041,127.1046397,98,0.0,1.0,0.0
11:28:45,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:46,37.4040041,127.1046397,102,0.0,1.0,0.0
11:28:47,37.4040041,127.1046397,98,0.0,1.0,0.0
11:28:48,37.4040041,127.1046397,114,0.0,1.0,0.0
11:28:49,37.4040041,127.1046397,98,0.0,1.0,0.0
11:28:50,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:51,37.4040041,127.1046397,114,0.0,1.0,0.0
11:28:52,37.4040041,127.1046397,98,0.0,1.0,0.0
11:28:53,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:54,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:55,37.4040041,127.1046397,98,0.0,1.0,0.0
11:28:56,37.4040041,127.1046397,100,0.0,1.0,0.0
11:28:57,37.4040041,127.1046397,102,0.0,1.0,0.0
11:28:58,37.4040041,127.1046397,104,0.0,1.0,0.0
11:28:59,37.4040041,127.1046397,98,0.0,1.0,0.0
11:29:00,37.4040041,127.1046397,114,0.0,1.0,0.0
11:29:01,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:02,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:03,37.4040041,127.1046397,98,0.0,1.0,0.0
11:29:04,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:05,37.4040041,127.1046397,98,0.0,1.0,0.0
11:29:06,37.4040041,127.1046397,102,0.0,1.0,0.0
11:29:07,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:08,37.4040041,127.1046397,114,0.0,1.0,0.0
11:29:09,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:10,37.4040041,127.1046397,102,0.0,1.0,0.0
11:29:11,37.4040041,127.1046397,102,0.0,1.0,0.0
11:29:12,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:13,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:14,37.4040041,127.1046397,102,0.0,1.0,0.0
11:29:15,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:16,37.4040041,127.1046397,102,0.0,1.0,0.0
11:29:17,37.4040041,127.1046397,98,0.0,1.0,0.0
11:29:18,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:19,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:20,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:21,37.4040041,127.1046397,98,0.0,1.0,0.0
11:29:22,37.4040041,127.1046397,104,0.0,1.0,0.0
11:29:23,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:24,37.4040041,127.1046397,98,0.0,1.0,0.0
11:29:25,37.4040041,127.1046397,98,0.0,1.0,0.0
11:29:26,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:27,37.4040041,127.1046397,102,0.0,1.0,0.0
11:29:28,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:29,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:30,37.4040041,127.1046397,98,0.0,1.0,0.0
11:29:31,37.4040041,127.1046397,112,0.0,1.0,0.0
11:29:32,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:33,37.4040041,127.1046397,114,0.0,1.0,0.0
11:29:34,37.4040041,127.1046397,102,0.0,1.0,0.0
11:29:35,37.4040041,127.1046397,112,0.0,1.0,0.0
11:29:36,37.4040041,127.1046397,98,0.0,1.0,0.0
11:29:37,37.4040041,127.1046397,98,0.0,1.0,0.0
11:29:38,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:39,37.4040041,127.1046397,102,0.0,1.0,0.0
11:29:40,37.4040041,127.1046397,106,0.0,1.0,0.0
11:29:41,37.4040041,127.1046397,114,0.0,1.0,0.0
11:29:42,37.4040041,127.1046397,98,0.0,1.0,0.0
11:29:43,37.4040041,127.1046397,96,0.0,1.0,0.0
11:29:44,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:45,37.4040041,127.1046397,102,0.0,1.0,0.0
11:29:46,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:47,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:48,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:49,37.4040041,127.1046397,112,0.0,1.0,0.0
11:29:50,37.4040041,127.1046397,98,0.0,1.0,0.0
11:29:51,37.4040041,127.1046397,102,0.0,1.0,0.0
11:29:52,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:53,37.4040041,127.1046397,102,0.0,1.0,0.0
11:29:54,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:55,37.4040041,127.1046397,104,0.0,1.0,0.0
11:29:56,37.4040041,127.1046397,98,0.0,1.0,0.0
11:29:57,37.4040041,127.1046397,114,0.0,1.0,0.0
11:29:58,37.4040041,127.1046397,100,0.0,1.0,0.0
11:29:59,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:00,37.4040041,127.1046397,102,0.0,1.0,0.0
11:30:01,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:02,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:03,37.4040041,127.1046397,112,0.0,1.0,0.0
11:30:04,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:05,37.4040041,127.1046397,98,0.0,1.0,0.0
11:30:06,37.4040041,127.1046397,102,0.0,1.0,0.0
11:30:07,37.4040041,127.1046397,102,0.0,1.0,0.0
11:30:08,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:09,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:10,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:11,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:12,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:13,37.4040041,127.1046397,98,0.0,1.0,0.0
11:30:14,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:15,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:16,37.4040041,127.1046397,114,0.0,1.0,0.0
11:30:17,37.4040041,127.1046397,102,0.0,1.0,0.0
11:30:18,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:19,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:20,37.4040041,127.1046397,114,0.0,1.0,0.0
11:30:21,37.4040041,127.1046397,102,0.0,1.0,0.0
11:30:22,37.4040041,127.1046397,98,0.0,1.0,0.0
11:30:23,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:24,37.4040041,127.1046397,102,0.0,1.0,0.0
11:30:25,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:26,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:27,37.4040041,127.1046397,98,0.0,1.0,0.0
11:30:28,37.4040041,127.1046397,98,0.0,1.0,0.0
11:30:29,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:30,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:31,37.4040041,127.1046397,98,0.0,1.0,0.0
11:30:32,37.4040041,127.1046397,98,0.0,1.0,0.0
11:30:33,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:34,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:35,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:36,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:37,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:38,37.4040041,127.1046397,102,0.0,1.0,0.0
11:30:39,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:40,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:41,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:42,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:43,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:44,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:45,37.4040041,127.1046397,98,0.0,1.0,0.0
11:30:46,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:47,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:48,37.4040041,127.1046397,102,0.0,1.0,0.0
11:30:49,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:50,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:51,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:52,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:53,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:54,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:55,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:56,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:57,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:58,37.4040041,127.1046397,100,0.0,1.0,0.0
11:30:59,37.4040041,127.1046397,102,0.0,1.0,0.0
11:31:00,37.4040041,127.1046397,100,0.0,1.0,0.0
11:31:01,37.4040041,127.1046397,112,0.0,1.0,0.0
11:31:02,37.4040041,127.1046397,100,0.0,1.0,0.0
11:31:03,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:04,37.4040041,127.1046397,100,0.0,1.0,0.0
11:31:05,37.4040041,127.1046397,100,0.0,1.0,0.0
11:31:06,37.4040041,127.1046397,102,0.0,1.0,0.0
11:31:07,37.4040041,127.1046397,100,0.0,1.0,0.0
11:31:08,37.4040041,127.1046397,102,0.0,1.0,0.0
11:31:09,37.4040041,127.1046397,100,0.0,1.0,0.0
11:31:10,37.4040041,127.1046397,116,0.0,1.0,0.0
11:31:11,37.4040041,127.1046397,102,0.0,1.0,0.0
11:31:12,37.4040041,127.1046397,104,0.0,1.0,0.0
11:31:13,37.4040041,127.1046397,100,0.0,1.0,0.0
11:31:14,37.4040041,127.1046397,100,0.0,1.0,0.0
11:31:15,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:16,37.4040041,127.1046397,102,0.0,1.0,0.0
11:31:17,37.4040041,127.1046397,100,0.0,1.0,0.0
11:31:18,37.4040041,127.1046397,100,0.0,1.0,0.0
11:31:19,37.4040041,127.1046397,102,0.0,1.0,0.0
11:31:20,37.4040041,127.1046397,102,0.0,1.0,0.0
11:31:21,37.4040041,127.1046397,100,0.0,1.0,0.0
11:31:22,37.4040041,127.1046397,96,0.0,1.0,0.0
11:31:23,37.4040041,127.1046397,100,0.0,1.0,0.0
11:31:24,37.4040041,127.1046397,100,0.0,1.0,0.0
11:31:25,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:26,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:27,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:28,37.4040041,127.1046397,96,0.0,1.0,0.0
11:31:29,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:30,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:31,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:32,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:33,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:34,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:35,37.4040041,127.1046397,100,0.0,1.0,0.0
11:31:36,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:37,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:38,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:39,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:40,37.4040041,127.1046397,96,0.0,1.0,0.0
11:31:41,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:42,37.4040041,127.1046397,96,0.0,1.0,0.0
11:31:43,37.4040041,127.1046397,96,0.0,1.0,0.0
11:31:44,37.4040041,127.1046397,114,0.0,1.0,0.0
11:31:45,37.4040041,127.1046397,96,0.0,1.0,0.0
11:31:46,37.4040041,127.1046397,96,0.0,1.0,0.0
11:31:47,37.4040041,127.1046397,96,0.0,1.0,0.0
11:31:48,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:49,37.4040041,127.1046397,110,0.0,1.0,0.0
11:31:50,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:51,37.4040041,127.1046397,94,0.0,1.0,0.0
11:31:52,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:53,37.4040041,127.1046397,94,0.0,1.0,0.0
11:31:54,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:55,37.4040041,127.1046397,114,0.0,1.0,0.0
11:31:56,37.4040041,127.1046397,98,0.0,1.0,0.0
11:31:57,37.4040041,127.1046397,102,0.0,1.0,0.0
11:31:58,37.4040041,127.1046397,96,0.0,1.0,0.0
11:31:59,37.4040041,127.1046397,102,0.0,1.0,0.0
11:32:00,37.4040041,127.1046397,98,0.0,1.0,0.0
11:32:01,37.4040041,127.1046397,96,0.0,1.0,0.0
11:32:02,37.4040041,127.1046397,100,0.0,1.0,0.0
11:32:03,37.4040041,127.1046397,98,0.0,1.0,0.0
11:32:04,37.4040041,127.1046397,96,0.0,1.0,0.0
11:32:05,37.4040041,127.1046397,100,0.0,1.0,0.0
11:32:06,37.4040041,127.1046397,96,0.0,1.0,0.0
11:32:07,37.4040041,127.1046397,98,0.0,1.0,0.0
11:32:08,37.4040041,127.1046397,94,0.0,1.0,0.0
11:32:09,37.4040041,127.1046397,96,0.0,1.0,0.0
11:32:10,37.4040041,127.1046397,98,0.0,1.0,0.0
